FinelineNumber,FinelineNumber_3,FinelineNumber_4,FinelineNumber_5,FinelineNumber_6,FinelineNumber_7,FinelineNumber_8,FinelineNumber_9,FinelineNumber_12,FinelineNumber_14,FinelineNumber_15,FinelineNumber_18,FinelineNumber_19,FinelineNumber_20,FinelineNumber_21,FinelineNumber_22,FinelineNumber_23,FinelineNumber_24,FinelineNumber_25,FinelineNumber_26,FinelineNumber_27,FinelineNumber_28,FinelineNumber_29,FinelineNumber_30,FinelineNumber_31,FinelineNumber_32,FinelineNumber_33,FinelineNumber_34,FinelineNumber_35,FinelineNumber_36,FinelineNumber_37,FinelineNumber_38,FinelineNumber_39,FinelineNumber_40,FinelineNumber_41,FinelineNumber_42,FinelineNumber_43,FinelineNumber_44,FinelineNumber_999
3856.0,,,0.00892857142857,,0.0357142857143,0.0178571428571,,,,0.00892857142857,,,,,0.00892857142857,,0.0267857142857,,,,0.00892857142857,,,,,0.0267857142857,,0.0357142857143,0.00892857142857,0.0625,0.125,0.214285714286,0.375,,0.00892857142857,,0.0267857142857,
3857.0,0.0169491525424,,,,0.0169491525424,0.0508474576271,,,,0.0169491525424,,,,,,,,,,,,,,0.0169491525424,,0.0169491525424,0.0169491525424,,,0.101694915254,0.0508474576271,0.305084745763,0.35593220339,,,,0.0338983050847,
3858.0,,,0.0110294117647,,0.0625,0.0183823529412,,,,,,,,0.00367647058824,,0.00735294117647,,0.0183823529412,,0.00367647058824,,,,,0.00735294117647,0.00367647058824,,0.125,0.00367647058824,0.0330882352941,0.0404411764706,0.172794117647,0.466911764706,,0.00735294117647,0.00735294117647,0.00735294117647,
3859.0,,,,,,0.153846153846,,,,,,,,,,,,,,,,,,,,,,0.0769230769231,,0.230769230769,0.0769230769231,0.230769230769,0.153846153846,,,,0.0769230769231,
3860.0,,,,,,0.0294117647059,,,,,,,,,,,,0.0882352941176,,,,,0.0588235294118,,0.0588235294118,,,0.0882352941176,0.0882352941176,,,0.235294117647,0.205882352941,0.0294117647059,0.0294117647059,,0.0882352941176,
3861.0,,,,,,,,,,,0.0238095238095,,,,,,,0.0714285714286,,,,,,,,,,0.047619047619,,,0.0238095238095,0.214285714286,0.547619047619,,,,0.0714285714286,
3862.0,,,0.0142857142857,,0.0142857142857,0.0428571428571,,,,,,,,,0.0142857142857,,,0.0571428571429,,,0.0142857142857,,,,,0.0142857142857,,0.114285714286,,,0.128571428571,0.1,0.442857142857,,0.0285714285714,,0.0142857142857,
3863.0,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,0.05,,0.3,,0.05,0.4,,,,0.05,0.05
3865.0,,,0.0188679245283,,,,,,,,,,,,,,0.0188679245283,,0.0188679245283,,,,0.0188679245283,,,,,0.11320754717,,,,0.150943396226,0.641509433962,,,,0.0188679245283,
3866.0,,0.00740740740741,,,0.00740740740741,0.0518518518519,,,,,,,,,,,,0.00740740740741,,,,,,,0.00740740740741,0.00740740740741,0.00740740740741,0.0962962962963,0.0222222222222,0.0444444444444,0.0666666666667,0.237037037037,0.407407407407,,,0.00740740740741,0.0148148148148,0.00740740740741
3867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.75,,,,,
3869.0,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,,0.1,,0.1,,0.1,,0.3,0.2,,,,,
3870.0,,,,,,0.0394736842105,,,,,,,,,,,0.0131578947368,0.0394736842105,,,0.0131578947368,,,,0.0131578947368,0.0131578947368,0.0131578947368,0.0526315789474,0.0131578947368,0.0657894736842,0.0789473684211,0.171052631579,0.421052631579,,0.0131578947368,,0.0394736842105,
3871.0,,,,,0.266666666667,,,,,,,,,,,,0.0333333333333,,,,,,,,,,,,,0.166666666667,0.0666666666667,0.1,0.366666666667,,,,,
3872.0,,,,,0.2,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,0.0666666666667,0.0666666666667,0.0666666666667,0.533333333333,,,,,
3882.0,,,,,,,,,,,,,,0.142857142857,0.142857142857,,0.142857142857,,,,,,,,,,,,,,,,,,0.428571428571,0.142857142857,,
3883.0,,,,,,,0.363636363636,,,,,,,,,,,,,,,,,,,0.0909090909091,,,,,,,0.0909090909091,,0.272727272727,0.0909090909091,0.0909090909091,
3900.0,,,,,,,,,,,,,,,,,0.636363636364,,,,,,,,,,,,,,,0.0909090909091,0.0909090909091,,,,0.181818181818,
3901.0,,,0.00239808153477,0.00119904076739,0.0863309352518,0.00719424460432,0.00119904076739,,,0.00479616306954,,,0.00119904076739,0.00119904076739,0.00239808153477,,0.00959232613909,0.00239808153477,0.00359712230216,,,,0.00119904076739,,0.00239808153477,0.00479616306954,0.00239808153477,0.00479616306954,0.00599520383693,0.083932853717,0.052757793765,0.129496402878,0.563549160671,0.00359712230216,0.00239808153477,0.00359712230216,0.0107913669065,0.00479616306954
3902.0,,,0.00297619047619,,0.0654761904762,0.014880952381,0.00297619047619,0.00595238095238,,0.00297619047619,,,,,,0.00297619047619,0.0267857142857,0.0386904761905,,0.00297619047619,,,0.00297619047619,0.00297619047619,0.0119047619048,0.00595238095238,,0.0208333333333,0.00297619047619,0.0803571428571,0.047619047619,0.166666666667,0.443452380952,0.00297619047619,0.0208333333333,0.00595238095238,0.00892857142857,0.00892857142857
3903.0,0.00491803278689,,0.00655737704918,,0.027868852459,0.0147540983607,0.0131147540984,0.0016393442623,,0.00819672131148,0.00327868852459,0.0491803278689,0.00655737704918,0.00327868852459,0.0524590163934,0.0114754098361,0.127868852459,0.0114754098361,0.0114754098361,0.00819672131148,0.0147540983607,0.0229508196721,0.00655737704918,0.00327868852459,0.00655737704918,0.0114754098361,0.00327868852459,0.0147540983607,0.0508196721311,0.0213114754098,0.0229508196721,0.113114754098,0.206557377049,0.0147540983607,0.0213114754098,0.0016393442623,0.0131147540984,0.0885245901639
3904.0,,,,,0.0196078431373,,0.078431372549,,,,,,,,0.0196078431373,,0.117647058824,0.254901960784,,,,0.078431372549,,,,,,,,0.0196078431373,,0.117647058824,0.156862745098,0.0392156862745,0.0392156862745,,0.0196078431373,0.0392156862745
3905.0,,,,,,,0.166666666667,,,,,,,,0.0833333333333,,,,0.416666666667,,,,,,,,,,,,,,0.0833333333333,,0.0833333333333,,,0.166666666667
3906.0,,,0.05,,,,0.15,,,,,,,,,,0.15,,0.05,,,,,,,,,,,0.05,,0.1,0.1,0.1,0.05,0.05,0.1,0.05
3907.0,,,0.0321100917431,0.0045871559633,0.0183486238532,0.0871559633028,0.0275229357798,,,0.00917431192661,0.0045871559633,,,0.00917431192661,,,0.0733944954128,0.0229357798165,0.0137614678899,0.00917431192661,0.0045871559633,0.0045871559633,,,0.00917431192661,0.0183486238532,0.0137614678899,0.0183486238532,0.142201834862,0.0229357798165,0.0137614678899,0.165137614679,0.174311926606,0.0137614678899,0.045871559633,0.00917431192661,0.0183486238532,0.0137614678899
3908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,0.333333333333,0.333333333333,,,,,
3909.0,,,,0.0263157894737,,,,,,,,,,,,,0.0263157894737,0.0526315789474,,,,,,,,,,,0.0263157894737,0.105263157895,0.0526315789474,0.315789473684,0.368421052632,,,,0.0263157894737,
3910.0,,,,,,,,,,,,,,,,,0.473684210526,,,0.0175438596491,,,,,0.0350877192982,0.0175438596491,,,,0.0350877192982,,0.122807017544,0.157894736842,0.0350877192982,0.0701754385965,,0.0350877192982,
3911.0,,,,,,,0.0222222222222,,,,,,,,,,0.355555555556,,,,,,,,,,0.0222222222222,,0.0444444444444,0.0666666666667,,0.0888888888889,0.133333333333,0.155555555556,0.0222222222222,0.0222222222222,0.0444444444444,0.0222222222222
3912.0,,,,,0.0357142857143,,0.0714285714286,,,,,,,,,,0.285714285714,,,,,,0.0357142857143,,0.0357142857143,,,,,,0.0357142857143,0.107142857143,0.107142857143,0.0357142857143,0.0357142857143,0.0357142857143,0.142857142857,0.0357142857143
3913.0,,,,,,,,,,,,,,,,,0.818181818182,,,,,,,,,,,,,,,,0.0909090909091,,,,,0.0909090909091
3914.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.166666666667,,0.0833333333333,,0.25,
3915.0,,,,,,,,,,,,,,,,,0.6,,,,,,,0.2,,,,,,,,,0.2,,,,,
3916.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3917.0,,,,,,,0.75,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,
3919.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5
3920.0,0.002457002457,,0.00737100737101,0.002457002457,0.036855036855,,0.039312039312,,,,,,0.002457002457,0.027027027027,,,0.004914004914,0.144963144963,,0.004914004914,,,0.00737100737101,,0.014742014742,0.004914004914,0.002457002457,,0.014742014742,0.041769041769,0.034398034398,0.130221130221,0.348894348894,0.002457002457,0.0515970515971,0.002457002457,0.036855036855,0.034398034398
3922.0,,,,,0.047619047619,,0.0714285714286,,,,,,,,,,0.428571428571,,,,,,0.0714285714286,,0.0238095238095,,,,,0.0238095238095,0.0238095238095,0.0238095238095,0.166666666667,0.0714285714286,,,0.0238095238095,0.0238095238095
3923.0,,,,,,,0.133333333333,,,,,,,,,,0.266666666667,,,0.0666666666667,,,,,,,,,,0.0666666666667,,0.133333333333,0.266666666667,,,,0.0666666666667,
3925.0,,,0.04,,,0.04,0.12,,,,,,,,,,0.04,,,0.28,0.04,,,,,0.12,,,,,,0.08,,0.04,0.04,0.04,0.12,
3928.0,,,,,,,0.25,0.25,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,
3931.0,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,0.5
3940.0,,,,0.0112359550562,0.0786516853933,0.00561797752809,,,,0.0112359550562,,,,,,,0.0112359550562,0.0112359550562,,,,,,,0.00561797752809,0.00561797752809,,,0.0168539325843,0.0898876404494,0.0337078651685,0.140449438202,0.533707865169,,0.0112359550562,0.0112359550562,0.0224719101124,
3943.0,,,,,0.0769230769231,0.0128205128205,,,,,,,,,,,0.0384615384615,,,,0.0128205128205,,,,,0.0128205128205,,,,0.128205128205,0.128205128205,0.153846153846,0.423076923077,,0.0128205128205,,,
3951.0,,,0.0037037037037,,0.0481481481481,,,,,0.00740740740741,,,,,,,,0.0037037037037,,0.0037037037037,,0.0037037037037,,,0.0037037037037,0.0037037037037,,0.00740740740741,0.0037037037037,0.0814814814815,0.062962962963,0.111111111111,0.625925925926,,0.00740740740741,,0.00740740740741,0.0148148148148
3952.0,,,,,0.0952380952381,0.015873015873,,,,,,,,,,,0.031746031746,0.015873015873,,,0.015873015873,,0.015873015873,,0.015873015873,,0.015873015873,,0.015873015873,0.031746031746,0.031746031746,0.126984126984,0.507936507937,,0.015873015873,0.015873015873,0.031746031746,
3953.0,,,0.00561797752809,,0.112359550562,0.00561797752809,,,,,,,,,,,,0.00561797752809,,,,,,,,,,0.0112359550562,,0.101123595506,0.0561797752809,0.162921348315,0.488764044944,0.00561797752809,0.0112359550562,,0.0224719101124,0.0112359550562
3954.0,,,,0.00552486187845,0.0552486187845,,,,,,,0.00552486187845,,,,,0.0110497237569,0.00552486187845,,,,,,,0.0110497237569,,,,,0.0497237569061,0.0497237569061,0.182320441989,0.591160220994,0.00552486187845,0.00552486187845,0.0165745856354,0.00552486187845,
3956.0,,,,0.0769230769231,,0.0769230769231,,,,,,,,,,,,,,,,,,,,,,0.0769230769231,,0.0769230769231,0.153846153846,0.153846153846,0.384615384615,,,,,
3959.0,,,,,,,,,,,,,,0.666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333
3960.0,,,,,0.0555555555556,,0.166666666667,,,,,,,0.388888888889,,,0.0555555555556,,,,,,,,,,,,,,,0.0555555555556,0.0555555555556,,0.0555555555556,,0.0555555555556,0.111111111111
3982.0,,,,,,,0.03125,,,,,,,,,,,0.09375,,,,,,,,,,,0.03125,,,0.09375,0.25,,0.28125,0.03125,0.09375,0.09375
3986.0,,,,,,0.0431654676259,,,,0.0143884892086,,,,,0.00719424460432,,0.00719424460432,,,,,,,,0.0287769784173,0.00719424460432,,0.0719424460432,,0.0359712230216,0.0287769784173,0.172661870504,0.532374100719,0.00719424460432,0.00719424460432,,0.0287769784173,0.00719424460432
3999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
4000.0,,,0.106382978723,,,0.0106382978723,0.0744680851064,,,,0.0106382978723,,0.0212765957447,,0.0212765957447,,0.0212765957447,0.117021276596,,,,,0.212765957447,,0.0106382978723,0.0106382978723,0.0106382978723,,,0.0106382978723,,0.0957446808511,0.0851063829787,0.0531914893617,0.0212765957447,0.0106382978723,0.0425531914894,0.0531914893617
4001.0,0.00256081946223,,0.0089628681178,,0.0128040973111,0.0473751600512,0.0588988476312,0.00256081946223,,0.00768245838668,0.00640204865557,,0.033290653009,0.00640204865557,0.00256081946223,,0.0204865556978,0.0204865556978,0.0102432778489,0.0640204865557,,0.00256081946223,0.00384122919334,,0.0153649167734,0.0102432778489,0.00512163892446,0.0243277848912,0.0217669654289,0.0384122919334,0.0294494238156,0.169014084507,0.263764404609,0.00768245838668,0.033290653009,0.00640204865557,0.0320102432778,0.0320102432778
4002.0,,,0.0140845070423,,0.00352112676056,0.0492957746479,,0.00704225352113,,0.0105633802817,0.00352112676056,,,0.00352112676056,,,,0.0246478873239,0.00352112676056,0.00704225352113,,0.00704225352113,0.00352112676056,,0.00352112676056,0.0246478873239,0.00352112676056,0.0105633802817,0.0457746478873,0.0598591549296,0.0422535211268,0.19014084507,0.394366197183,0.00352112676056,0.0176056338028,0.00704225352113,0.0528169014085,0.00704225352113
4003.0,,,0.00518134715026,,0.00518134715026,0.0466321243523,0.0414507772021,0.00518134715026,,0.0155440414508,,,0.0621761658031,,,,0.00518134715026,0.134715025907,0.00518134715026,0.00518134715026,,0.00518134715026,0.00518134715026,,0.00518134715026,,,,0.0466321243523,0.0310880829016,0.020725388601,0.150259067358,0.19689119171,0.0259067357513,0.0518134715026,0.0310880829016,0.0621761658031,0.0362694300518
4004.0,,,0.0434782608696,,,0.0217391304348,,,,,,,0.0434782608696,,,,,0.0217391304348,,,,,,,0.0217391304348,,,0.0217391304348,0.0217391304348,0.0652173913043,,0.217391304348,0.326086956522,,0.0434782608696,0.0217391304348,0.108695652174,0.0217391304348
4005.0,0.000996015936255,,0.00996015936255,,0.107569721116,0.0199203187251,0.0159362549801,0.00398406374502,,0.0159362549801,0.00298804780876,0.00199203187251,0.0338645418327,,0.00597609561753,,0.00996015936255,0.0119521912351,0.00298804780876,0.000996015936255,0.00597609561753,0.000996015936255,0.0149402390438,0.000996015936255,0.0169322709163,0.0209163346614,0.000996015936255,0.0189243027888,0.00996015936255,0.126494023904,0.0229083665339,0.138446215139,0.328685258964,0.000996015936255,0.0169322709163,0.00896414342629,0.0149402390438,0.00597609561753
4006.0,0.00420168067227,,0.163865546218,,0.00840336134454,0.0168067226891,0.0420168067227,,,,,,0.180672268908,,0.00840336134454,,0.00420168067227,0.0420168067227,0.0168067226891,,,0.00420168067227,0.00420168067227,0.00420168067227,,0.00840336134454,0.0126050420168,0.00420168067227,0.0294117647059,0.0126050420168,0.0168067226891,0.113445378151,0.163865546218,0.0126050420168,0.0420168067227,0.00840336134454,0.063025210084,0.0126050420168
4007.0,,0.0045045045045,0.0675675675676,0.0045045045045,0.0135135135135,0.0405405405405,0.0900900900901,,,0.0045045045045,0.00900900900901,,0.112612612613,0.0045045045045,0.00900900900901,,0.018018018018,0.0045045045045,0.045045045045,0.0045045045045,,0.0135135135135,0.0045045045045,,0.00900900900901,0.00900900900901,0.00900900900901,0.0045045045045,0.0630630630631,0.00900900900901,0.0045045045045,0.130630630631,0.126126126126,0.0225225225225,0.0945945945946,0.018018018018,0.0405405405405,0.00900900900901
4008.0,,,0.00362756952842,0.00362756952842,0.100362756953,0.0169286577993,0.00362756952842,0.00483675937122,,,0.00241837968561,,0.0108827085852,0.00120918984281,0.00120918984281,,0.00604594921403,0.0108827085852,0.00120918984281,0.00241837968561,0.00120918984281,0.00362756952842,0.00120918984281,0.00120918984281,0.00846432889964,0.00483675937122,0.00483675937122,0.00483675937122,0.0399032648126,0.249093107618,0.0399032648126,0.10761789601,0.337363966143,0.00120918984281,0.00483675937122,0.00846432889964,0.00483675937122,0.00725513905683
4009.0,0.00497512437811,,0.0199004975124,,0.0348258706468,0.0646766169154,0.00497512437811,,,0.00497512437811,,,0.00995024875622,0.00497512437811,,,,,,0.00497512437811,,,,,0.0149253731343,,0.0746268656716,0.0646766169154,0.0398009950249,0.0597014925373,0.00995024875622,0.218905472637,0.313432835821,,,0.00497512437811,0.0199004975124,0.0248756218905
4010.0,0.000790201501383,0.00118530225207,0.0161991307783,0.00434610825761,0.104701698933,0.0699328328724,0.0106677202687,0.0047412090083,,0.00790201501383,0.00434610825761,0.000790201501383,0.00987751876729,0.00316080600553,0.00592651126037,0.000395100750691,0.021730541288,0.0339786645595,0.00237060450415,0.00553141050968,0.00237060450415,0.00118530225207,0.00513630975899,0.00237060450415,0.0122481232714,0.0276570525484,0.00513630975899,0.015408929277,0.112998814698,0.0387198735678,0.0213354405373,0.160806005531,0.212169103121,0.00355590675622,0.0161991307783,0.0122481232714,0.0280521532991,0.0138285262742
4011.0,,,,0.00406504065041,0.0813008130081,0.0406504065041,,,,0.00813008130081,0.00406504065041,,,0.00406504065041,,,0.00406504065041,0.0162601626016,,0.00406504065041,,0.00406504065041,,0.00406504065041,0.00406504065041,0.0121951219512,,0.0406504065041,0.00406504065041,0.284552845528,0.0487804878049,0.0975609756098,0.29674796748,,0.0121951219512,,0.0243902439024,
4012.0,,,,,0.0333333333333,,0.0333333333333,,,0.1,,,0.266666666667,,,,0.0333333333333,0.0333333333333,,,0.0333333333333,,0.0333333333333,,,,,,,0.0333333333333,0.0666666666667,0.0333333333333,0.0666666666667,,0.133333333333,0.1,,
4013.0,,0.00900900900901,0.00900900900901,,0.0630630630631,0.0630630630631,,,,0.018018018018,,,0.00900900900901,,0.00900900900901,,0.00900900900901,0.00900900900901,,,,,,,0.018018018018,,,0.117117117117,,0.0810810810811,0.0990990990991,0.171171171171,0.252252252252,,0.00900900900901,0.00900900900901,0.018018018018,0.027027027027
4014.0,,,0.166666666667,,,,,,,,,,,,,,,,,,,,0.666666666667,,,,,,,,,,,,,,,0.166666666667
4015.0,,,,0.00729927007299,0.036496350365,,0.0802919708029,,,,0.0510948905109,,0.153284671533,,0.014598540146,,0.021897810219,0.0583941605839,,0.00729927007299,,,0.014598540146,,0.00729927007299,0.00729927007299,,,0.014598540146,0.029197080292,0.021897810219,0.0729927007299,0.14598540146,0.00729927007299,0.0729927007299,0.029197080292,0.0510948905109,0.0948905109489
4018.0,,,,,,,,,,,,,0.222222222222,,,,,,,,,,,,0.111111111111,,,0.111111111111,,,,0.111111111111,0.222222222222,,0.222222222222,,,
4019.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,0.1,0.2,0.3,0.1,0.1,,
4020.0,0.000855431993157,,0.0128314798973,,0.0230966638152,0.0607356715141,0.011120615911,0.00427715996578,,0.00256629597947,0.00256629597947,0.000855431993157,0.011120615911,0.00342172797263,0.0145423438837,0.000855431993157,0.0205303678358,0.0282292557742,0.00256629597947,0.0179640718563,,0.00256629597947,0.00256629597947,0.00256629597947,0.0119760479042,0.00513259195894,0.0059880239521,0.00427715996578,0.177074422583,0.0932420872541,0.0153977758768,0.149700598802,0.215568862275,0.00684345594525,0.027373823781,0.0102651839179,0.0316509837468,0.0196749358426
4021.0,,,0.00653594771242,,0.267973856209,0.0457516339869,0.0261437908497,,,,,,0.00653594771242,,0.0261437908497,,0.0130718954248,0.0457516339869,0.0130718954248,,,,,,,0.0130718954248,0.00653594771242,0.0457516339869,0.0196078431373,0.00653594771242,0.0130718954248,0.222222222222,0.176470588235,,,,0.00653594771242,0.0392156862745
4022.0,,,0.0227272727273,0.00757575757576,0.00757575757576,0.00757575757576,0.0681818181818,0.00757575757576,,0.00757575757576,,,0.00757575757576,,0.00757575757576,,0.0378787878788,0.0227272727273,0.00757575757576,0.159090909091,,,,,0.00757575757576,0.00757575757576,,0.0151515151515,0.0151515151515,0.113636363636,,0.128787878788,0.113636363636,0.030303030303,0.0681818181818,0.00757575757576,0.0757575757576,0.0454545454545
4024.0,,,,,,,0.166666666667,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.166666666667,0.166666666667,,,
4025.0,0.0119047619048,,0.0119047619048,,,,0.130952380952,,,,,,0.392857142857,,,,0.0238095238095,,0.0119047619048,0.0119047619048,,0.0119047619048,,,,,0.0238095238095,,,0.0238095238095,0.0119047619048,0.047619047619,0.0952380952381,0.0119047619048,0.107142857143,0.0238095238095,0.0357142857143,0.0119047619048
4030.0,0.00357142857143,,0.00357142857143,0.00357142857143,0.0607142857143,0.0214285714286,0.0142857142857,,,0.0107142857143,,,0.0178571428571,0.00714285714286,0.00357142857143,,0.0142857142857,0.0107142857143,0.00357142857143,0.0357142857143,,,,,0.00357142857143,0.00714285714286,0.00357142857143,0.0142857142857,0.0535714285714,0.167857142857,0.0392857142857,0.103571428571,0.296428571429,0.0214285714286,0.0178571428571,0.0107142857143,0.0285714285714,0.0214285714286
4031.0,,,0.00803212851406,0.0120481927711,0.136546184739,0.0401606425703,0.0120481927711,0.00803212851406,,0.0240963855422,,0.00401606425703,0.0361445783133,,,,0.0200803212851,0.00401606425703,0.00803212851406,0.00803212851406,,,0.0281124497992,,0.0120481927711,,0.0200803212851,0.0120481927711,0.00401606425703,0.0602409638554,0.0361445783133,0.168674698795,0.220883534137,0.00803212851406,0.0120481927711,,0.00803212851406,0.0883534136546
4032.0,,,0.0173913043478,0.0173913043478,0.0869565217391,0.00869565217391,0.0521739130435,0.0260869565217,,0.00869565217391,,,0.130434782609,,0.00869565217391,,0.00869565217391,0.0521739130435,0.0173913043478,0.0173913043478,,0.00869565217391,,,0.0260869565217,,0.0347826086957,0.00869565217391,,0.0434782608696,0.0173913043478,0.0869565217391,0.095652173913,,0.0608695652174,0.00869565217391,0.0347826086957,0.121739130435
4033.0,,,,,,,0.125,,,,,,0.075,,,,,0.15,,0.025,,,0.2,,,,,,0.025,,,0.125,0.1,0.025,0.1,,0.05,
4034.0,0.00719424460432,,0.0143884892086,,0.0503597122302,0.00719424460432,0.0359712230216,,,,0.00719424460432,0.00719424460432,0.10071942446,,,,,0.0215827338129,,,0.00719424460432,,,,0.00719424460432,0.00719424460432,0.00719424460432,,,0.194244604317,0.00719424460432,0.0935251798561,0.31654676259,0.0287769784173,0.0143884892086,0.00719424460432,0.0287769784173,0.0287769784173
4035.0,0.00377358490566,,0.00754716981132,,,0.00377358490566,0.0792452830189,,,,,0.011320754717,0.169811320755,0.00377358490566,0.181132075472,,0.022641509434,0.0264150943396,0.00377358490566,,,0.00754716981132,0.00754716981132,0.00377358490566,0.00377358490566,0.00377358490566,0.0150943396226,0.00754716981132,0.0188679245283,0.0150943396226,0.011320754717,0.0603773584906,0.101886792453,0.0188679245283,0.0830188679245,0.0301886792453,0.0301886792453,0.0679245283019
4036.0,,,,,,,0.125,,,,,,,,,,0.125,0.375,,,,,0.125,,,,,,,,,,0.125,,,0.125,,
4038.0,,,0.00471698113208,0.00471698113208,0.127358490566,0.00943396226415,,0.00943396226415,,,0.00471698113208,,,,,,0.00943396226415,0.0235849056604,0.00471698113208,0.00471698113208,,,,,,,,0.0141509433962,0.00943396226415,0.245283018868,0.0283018867925,0.117924528302,0.349056603774,0.00471698113208,0.00471698113208,0.00471698113208,0.00943396226415,0.00943396226415
4040.0,0.016393442623,,,,,,0.0983606557377,,,,,,0.16393442623,,,,0.0655737704918,0.016393442623,0.016393442623,0.016393442623,,,0.016393442623,,0.0327868852459,0.0327868852459,,,0.016393442623,0.016393442623,,0.0491803278689,0.0983606557377,0.016393442623,0.16393442623,0.0655737704918,0.0819672131148,0.016393442623
4041.0,,,0.0138888888889,0.0138888888889,0.423611111111,0.0208333333333,0.0138888888889,,,0.0208333333333,0.00694444444444,,,,,,0.00694444444444,0.00694444444444,,0.00694444444444,,,0.00694444444444,,0.00694444444444,,,0.0347222222222,,0.0347222222222,0.0208333333333,0.145833333333,0.166666666667,0.0208333333333,0.0138888888889,0.00694444444444,,0.00694444444444
4042.0,,,0.0147601476015,0.00369003690037,0.431734317343,0.0184501845018,0.0184501845018,0.00369003690037,,0.00738007380074,,,,,,,0.00738007380074,,0.00369003690037,0.00738007380074,0.0110701107011,,0.00369003690037,0.00369003690037,0.00369003690037,0.00369003690037,0.0147601476015,0.029520295203,0.00369003690037,0.0332103321033,0.0184501845018,0.210332103321,0.10332103321,0.00738007380074,0.0110701107011,0.0184501845018,,0.00738007380074
4049.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050.0,,,0.00699300699301,,0.00699300699301,0.027972027972,,0.034965034965,,0.0839160839161,0.013986013986,,0.027972027972,,,,0.020979020979,0.00699300699301,,,,,,,0.00699300699301,0.041958041958,,0.020979020979,0.00699300699301,0.041958041958,0.00699300699301,0.230769230769,0.34965034965,,0.048951048951,,,0.013986013986
4051.0,,,0.0294117647059,,0.127450980392,,0.0392156862745,0.0196078431373,,,,,0.0490196078431,,,,0.0196078431373,0.0196078431373,,0.00980392156863,,,,,0.00980392156863,0.00980392156863,0.00980392156863,,,0.0392156862745,0.0196078431373,0.107843137255,0.382352941176,,0.00980392156863,,0.0588235294118,0.0392156862745
4052.0,,,0.00353356890459,,0.0282685512367,0.0212014134276,0.00353356890459,0.00706713780919,,0.017667844523,,,0.00353356890459,,0.00353356890459,,0.00706713780919,0.0106007067138,,,,,,,0.0282685512367,0.00353356890459,0.00353356890459,0.00706713780919,0.0106007067138,0.0671378091873,0.0530035335689,0.222614840989,0.43109540636,0.0106007067138,0.0141342756184,0.0141342756184,0.0212014134276,0.00706713780919
4053.0,,,0.00277008310249,0.00277008310249,0.141274238227,0.01108033241,,,,,,,,,,,,0.00831024930748,0.00554016620499,,,,,,,0.00277008310249,,0.00277008310249,0.00277008310249,0.0443213296399,0.0249307479224,0.163434903047,0.567867036011,,,0.00554016620499,0.00554016620499,0.00831024930748
4054.0,,,0.00666666666667,,0.126666666667,0.02,,,,,,,,,,,0.00666666666667,0.0133333333333,,0.00666666666667,,,,,0.0133333333333,,,0.0133333333333,0.00666666666667,0.0533333333333,0.0266666666667,0.16,0.493333333333,,,,0.0266666666667,0.0266666666667
4055.0,,,,,,0.020202020202,0.030303030303,,,,,,0.0606060606061,,,,,0.020202020202,,,,,,,0.020202020202,,,,0.010101010101,0.030303030303,0.0909090909091,0.212121212121,0.414141414141,,0.0606060606061,0.010101010101,0.010101010101,0.010101010101
4056.0,,,0.00375939849624,,0.0639097744361,0.015037593985,0.00375939849624,0.00375939849624,,,0.00751879699248,,,,0.00375939849624,,0.00375939849624,0.015037593985,,,,,,,,0.015037593985,0.00751879699248,0.0112781954887,0.00375939849624,0.0714285714286,0.0488721804511,0.187969924812,0.473684210526,0.00375939849624,0.00751879699248,0.00375939849624,0.0338345864662,0.0112781954887
4057.0,,,,,,,0.117647058824,,,,0.117647058824,,,,,,,0.0588235294118,,,,,,,,,,,,,,0.117647058824,0.411764705882,,0.0588235294118,,0.0588235294118,0.0588235294118
4058.0,,,,,,0.111111111111,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,0.111111111111,,0.222222222222,0.222222222222,,0.222222222222,,,
4059.0,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,0.1,0.45,,,,0.05,
